% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 34.22 us, time offset 9.966 ns, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 09:37:53 -0400
% Time (s), Channel A (Input 1) (V)
-5.670152030252e-07, -4.514019e-02
-5.270152030252e-07, -4.525992e-02
-4.870152030252e-07, -4.537966e-02
-4.470152030252e-07, -4.478098e-02
-4.070152030252e-07, -4.502045e-02
-3.670152030252e-07, -4.502045e-02
-3.270152030252e-07, -4.573886e-02
-2.870152030252e-07, -4.645727e-02
-2.470152030252e-07, -4.657701e-02
-2.070152030252e-07, -4.693621e-02
-1.670152030252e-07, -4.657701e-02
-1.270152030252e-07, -4.645727e-02
-8.701520302520e-08, -4.537966e-02
-4.701520302520e-08, -8.464084e-01
-7.015203025198e-09, -1.591042e+00
3.298479697480e-08, 7.433283e+00
7.298479697480e-08, 4.445171e+00
1.129847969748e-07, 4.437867e+00
1.529847969748e-07, 3.688803e+00
1.929847969748e-07, 8.350336e-01
2.329847969748e-07, -1.370250e+00
2.729847969748e-07, -2.849220e+00
3.129847969748e-07, -3.453763e+00
3.529847969748e-07, 2.313764e+00
3.929847969748e-07, 3.915342e+00
4.329847969748e-07, 3.347797e+00
4.729847969748e-07, 2.945247e+00
5.129847969748e-07, 8.303639e-01
5.529847969748e-07, -1.495613e+00
5.929847969748e-07, -2.757503e+00
6.329847969748e-07, -1.129941e+00
6.729847969748e-07, 1.778068e+00
7.129847969748e-07, 2.082675e+00
7.529847969748e-07, 6.929078e-01
7.929847969748e-07, -4.581070e-01
8.329847969748e-07, -1.333851e+00
8.729847969748e-07, -1.053191e+00
9.129847969748e-07, 1.026131e-01
9.529847969748e-07, 8.236587e-01
9.929847969748e-07, 1.001346e+00
1.032984796975e-06, 4.275745e-01
1.072984796975e-06, -4.724753e-01
1.112984796975e-06, -9.230390e-01
1.152984796975e-06, -7.412809e-01
1.192984796975e-06, -1.904988e-01
1.232984796975e-06, 3.394494e-01
1.272984796975e-06, 5.089945e-01
1.312984796975e-06, 3.814765e-01
1.352984796975e-06, 1.703832e-01
1.392984796975e-06, -4.897171e-02
1.432984796975e-06, -2.357587e-01
1.472984796975e-06, -3.944079e-01
1.512984796975e-06, -4.443375e-01
1.552984796975e-06, -2.740740e-01
1.592984796975e-06, 3.436401e-02
1.632984796975e-06, 2.947882e-01
1.672984796975e-06, 3.320258e-01
1.712984796975e-06, 1.379350e-01
1.752984796975e-06, -1.193760e-01
1.792984796975e-06, -2.346811e-01
1.832984796975e-06, -1.687070e-01
1.872984796975e-06, -7.184114e-02
1.912984796975e-06, -5.256377e-02
1.952984796975e-06, -1.216510e-01
1.992984796975e-06, -1.567334e-01
2.032984796975e-06, -6.357941e-02
2.072984796975e-06, 9.315402e-02
2.112984796975e-06, 1.793634e-01
